lm_candidate_id,name,record_kind,region,area,locality,entity_type,role,affiliation,website,activity_tags,activity_summary,source_urls,source_count,source_domains,official_or_sector_source_count,exa_passes,exa_pass_count,raw_record_count,duplicate_collapsed,discovery_evidence_score,evidence_grade,candidate_tier,location_confidence,enhancement_status,enhancement_note,lm_record_status,lm_presence,verification_status,coordinate_status,latitude,longitude,boundary_match,boundary_match_confidence,staging_batch,staging_basis
exg-wellingtonwairarapa-peka-peka-guardians,Peka Peka Guardians,entity,Wellington–Wairarapa,Wellington,Peka Peka,group | community_group,,,,conservation | coastal restoration | stewardship,Community volunteer group focused on the Peka Peka beach area. | Volunteer community group focused on the Peka Peka beach area.,https://www.gw.govt.nz/assets/Documents/2019/01/KNE-Plan-for-Peka-Peka-Coast-2018-2021-final.pdf | https://wrlc.org.nz/assets/Documents/2015/08/NEW-KeyNativeEcosystemPlanforPekaPekaCoast2015-18.pdf,2,gw.govt.nz | wrlc.org.nz,1,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,63,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-peka-peka-restoration-group,Peka Peka Restoration Group,entity,Wellington–Wairarapa,Wellington,Peka Peka,group | restoration_group,,,,dune restoration | planting | restoration | dune,Volunteer community group focused on restoring dunes adjacent to Marram Way. | Restoring dunes adjacent to Marram Way.,https://www.gw.govt.nz/assets/Documents/2019/01/KNE-Plan-for-Peka-Peka-Coast-2018-2021-final.pdf | https://wrlc.org.nz/assets/Documents/2015/08/NEW-KeyNativeEcosystemPlanforPekaPekaCoast2015-18.pdf,2,gw.govt.nz | wrlc.org.nz,1,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,77,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pest-free-katherine-mansfield-valley,Pest Free Katherine Mansfield Valley,entity,Wellington–Wairarapa,Wellington,Whitemans Valley,trapping_group,,,,trapping | pest control,Predator trapping to protect native wildlife and biodiversity in the Whitemans Valley area.,https://www.pfhv.org.nz/predator-free-groups/pest-free-katherine-mansfield-valley/,1,pfhv.org.nz,0,03-GRASSROOTS,1,1,False,52,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pest-free-plimmerton,Pest Free Plimmerton,entity,Wellington–Wairarapa,Wellington,Plimmerton,group | trapping_group,,,,predator control | trapping | urban biodiversity | pest control,Community trapping initiative reducing mammalian predators to support native birds and lizards. | Ongoing animal pest control.,https://blog.doc.govt.nz/2016/08/02/pest-free-plimmerton/ | https://www.tauposwamp.org/current-projects,2,blog.doc.govt.nz | tauposwamp.org,1,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,74,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pest-free-porirua,Pest Free Porirua,entity,Wellington–Wairarapa,Wellington,Porirua,group,,,,pest control | predator trapping,Community movement to eradicate pests like rats and stoats through backyard trapping.,https://poriruacity.govt.nz/your-council/news/pest-free-porirua-net-widens/,1,poriruacity.govt.nz,1,01-LANDSCAPE,1,1,False,60,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pest-free-upper-hutt,Pest Free Upper Hutt,entity,Wellington–Wairarapa,Wellington,Upper Hutt,trapping_group,,,https://www.forestandbird.org.nz/branches/pest-free-upper-hutt,pest control | trapping,Involved in local pest control initiatives.,https://mangaroa.org/stories/tree-planting-day-amp-predator-free-mangaroa-network | https://www.forestandbird.org.nz/branches/upper-hutt | https://www.pfhv.org.nz/site/assets/files/1064/pfuh_stoat_trapping_flyer_2020.pdf | https://www.pfhv.org.nz/about/,4,forestandbird.org.nz | mangaroa.org | pfhv.org.nz,1,03-GRASSROOTS,1,1,False,88,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pest-free-whitby,Pest Free Whitby,entity,Wellington–Wairarapa,Wellington,Whitby,group,,,,pest control | predator trapping,Community-led predator control through backyard trapping.,https://poriruacity.govt.nz/your-council/news/pest-free-porirua-net-widens/,1,poriruacity.govt.nz,1,01-LANDSCAPE,1,1,False,60,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pest-free-whitemans-valley,Pest Free Whitemans Valley,entity,Wellington–Wairarapa,Wellington,Whitemans Valley,trapping_group,,,,trapping | pest control,"Community-led volunteer group working to trap possums, stoats, weasels, rats, and mice to support native bird life.",https://www.pfhv.org.nz/predator-free-groups/pest-free-whitemans-valley/,1,pfhv.org.nz,0,03-GRASSROOTS,1,1,False,52,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pharazyn-reserve-focus-group,Pharazyn Reserve Focus Group,entity,Wellington–Wairarapa,Wellington,Peka Peka | Waikanae,group | community_group,,,,dune restoration | planting | pest control | restoration | native planting,"Volunteer community group involved in ecological restoration, weed control, and planting in the Pharazyn Reserve. | Guiding and coordinating long-term restoration planting and maintenance of Pharazyn Reserve.",https://www.gw.govt.nz/assets/Documents/2019/01/KNE-Plan-for-Peka-Peka-Coast-2018-2021-final.pdf | https://wrlc.org.nz/assets/Documents/2015/08/NEW-KeyNativeEcosystemPlanforPekaPekaCoast2015-18.pdf | https://www.kapiticoast.govt.nz/council/news-and-information/news-and-stories/2026/june/celebrating-20-years-of-restoration-at-pharazyn-reserve/,3,gw.govt.nz | kapiticoast.govt.nz | wrlc.org.nz,2,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,99,A — very strong,Tier 1 — priority LM candidate,high,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pinehaven-school,Pinehaven School,entity,Wellington–Wairarapa,Wellington,Upper Hutt | Pinehaven,school,,,,riparian planting | stream restoration | environmental education | native planting | stream monitoring,"Undertakes stream restoration and riparian planting along the Pinehaven Stream and Māwai Hakona Stream. | School group undertaking stream restoration, native planting, and stream health monitoring in the local stream and park.",https://enviroschools.org.nz/creating-change/stories/pinehaven-schools-whole-school-commitment-to-kaitiakitanga/ | https://enviroschools.org.nz/news-and-events/articles/student-led-restoration-helps-cloak-te-upoko-o-te-ika-a-maui/,2,enviroschools.org.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,75,A — very strong,Tier 1 — priority LM candidate,high,enhanced_priority_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-pirinoa-group,Pirinoa Group,entity,Wellington–Wairarapa,Wairarapa,Pirinoa,group | community_group,,,,river management | catchment ecology,Local river management and ecological enhancement group. | Involved in local river management and enhancing river and catchment ecology.,https://www.wairarapacc.nz/about-us/,1,wairarapacc.nz,1,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,75,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-places-for-penguins,Places for Penguins,entity,Wellington–Wairarapa,Wellington,Wellington South Coast,project,,,https://www.forestandbird.org.nz/projects/places-penguins-wellington,seabird conservation | predator control | habitat restoration | coastal planting,"Protects little penguin/kororā breeding habitat with nest boxes, predator control and coastal planting.",https://www.forestandbird.org.nz/projects/places-penguins-wellington,1,forestandbird.org.nz,1,01-LANDSCAPE,1,1,False,73,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-plimmerton-rotary,Plimmerton Rotary,entity,Wellington–Wairarapa,Wellington,Plimmerton,group,,,,track development | community infrastructure | planting | restoration | native planting,Championed and developed the Te Ara Piko walkway along the Pāuatahanui Inlet.,https://gopi.org.nz/pathway-policy/ | https://poriruaharbourtrust.nz/ | https://poriruaharbourtrust.nz/category/news/,3,gopi.org.nz | poriruaharbourtrust.nz,0,01-LANDSCAPE,1,1,False,60,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-plimmerton-rotary-club,Plimmerton Rotary Club,entity,Wellington–Wairarapa,Wellington,Plimmerton,community_group,,,,native planting,Engaged in community planting events around the edges of the Pauatahanui Inlet.,https://poriruaharbourtrust.nz/category/news/ | https://poriruaharbourtrust.nz/ | https://poriruaharbourtrust.nz/get-involved/events/,3,poriruaharbourtrust.nz,0,03-GRASSROOTS,1,1,False,53,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-porirua-harbour-trust,Porirua Harbour Trust,entity,Wellington–Wairarapa,Wellington,Porirua,community_group,,,https://poriruaharbourtrust.nz/,education | stream restoration | restoration | citizen science | advocacy | harbour restoration | catchment restoration | environmental advocacy | environmental stewardship,Liaises between education providers to support Porirua stream and harbour restoration efforts.,https://poriruaharbourtrust.nz/about-us/past-and-future/ | https://fyi.org.nz/request/19085/response/72652/attach/3/Doc%202%20PCC%20Expression%20of%20Interest%20with%20recommended%20redactions%20Redacted.pdf | https://poriruaharbourtrust.nz/about-us/meet-the-trustees/,3,fyi.org.nz | poriruaharbourtrust.nz,0,03-GRASSROOTS,1,1,False,81,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-porirua-school,Porirua School,entity,Wellington–Wairarapa,Wellington,Porirua,school,,,,wetland restoration,Re-establishes wetlands on school fields to improve biodiversity and waterway health.,https://enviroschools.org.nz/creating-change/stories/growing-for-a-healthy-harbour/,1,enviroschools.org.nz,0,01-LANDSCAPE,1,1,False,52,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-predator-free-avalon-and-boulcott,Predator Free Avalon and Boulcott,entity,Wellington–Wairarapa,Wellington,Avalon and Boulcott,trapping_group,,,https://www.pfhv.org.nz/predator-free-groups/predator-free-avalon-and-boulcott/,trapping,Community group establishing a backyard trapping network to enhance native wildlife habitats near the Hutt River.,https://www.pfhv.org.nz/predator-free-groups/predator-free-avalon-and-boulcott/,1,pfhv.org.nz,0,03-GRASSROOTS,1,1,False,59,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-predator-free-brooklyn,Predator Free Brooklyn,entity,Wellington–Wairarapa,Wellington,Brooklyn,group | trapping_group,,,,predator control | pest control | trapping,Supplies rat and mouse traps to households and supports trapping in reserves. | Supporting pest control by supplying rat and mouse traps to households and reserves.,https://www.manawakarioi.nz/conservation,1,manawakarioi.nz,0,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,58,B — strong,Tier 2 — credible candidate,medium,enhanced_credible_located,Public evidence exists; stronger primary/sector source desirable.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
exg-wellingtonwairarapa-predator-free-carterton,Predator Free Carterton,entity,Wellington–Wairarapa,Wairarapa,Carterton,group | trapping_group,,,https://waip2k.org.nz/predator-free-carterton/,predator control | backyard trapping | environmental education | trapping | pest control,Community backyard-trapping programme building predator-control participation and awareness in Carterton. | Community backyard trapping programme to reduce rat populations.,https://waip2k.org.nz/predator-free-carterton/ | https://www.wairarapacc.nz/blog/post/149745/parkvale-catchment-info-evening-success/,2,waip2k.org.nz | wairarapacc.nz,2,01-LANDSCAPE | 03-GRASSROOTS,2,2,True,92,A — very strong,Tier 1 — priority LM candidate,medium,enhanced_priority_located,Evidence and locality sufficient for LM staging review.,staged_for_locality_resolution,discovered,unverified,not_resolved,,,,,NI-LATEST-FIVE-001,enhanced Tier 1/2 + locality evidence
